canonical_year,proposed_episode_number,canonical_date,date_source,reported_episode_number,title,status,rss_episode_id,master_audio_source,master_source_reference,preferred_local_file,master_relative_path,metadata_flags,review_flags
2021,24,2021-09-16,rss,22,Christians Don’t Understand Christianity,confirmed,ep-022-7dba1a79b2,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/09/2021_Episode22.mp3,,Master/2021/09/2021-09-16__S2021E024__christians-don-t-understand-christianity.mp3,Reported episode number differs from date-order sequence,
2021,25,2021-09-28,rss,23,Cry Me A River…Then Build A Bridge,confirmed,ep-023-75bf0ecc66,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/09/2021_Episode23.mp3,2021/2021_Episode23_RAW.mp3,Master/2021/09/2021-09-28__S2021E025__cry-me-a-river-then-build-a-bridge.mp3,Reported episode number differs from date-order sequence,
2021,26,2021-10-11,rss,24,Fake Persecution and Tripping Millennials,rss-only,ep-024-3889be2247,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/10/2021_Episode24.mp3,,Master/2021/10/2021-10-11__S2021E026__fake-persecution-and-tripping-millennials.mp3,Reported episode number differs from date-order sequence,
2021,27,2021-10-11,file-modified-year+filename+year-folder,,,local-only,,local,2021/2021-10-11 22-05-59.mp3,2021/2021-10-11 22-05-59.mp3,Master/2021/10/2021-10-11__S2021E027__episode.mp3,Title missing from embedded metadata,
2021,28,2021-10-25,file-modified-year+filename+year-folder,,,local-only,,local,2021/2021-10-25 22-18-25.mp3,2021/2021-10-25 22-18-25.mp3,Master/2021/10/2021-10-25__S2021E028__episode.mp3,Title missing from embedded metadata,
2021,29,2021-10-28,rss,25,Fresh Perspectives,rss-only,ep-025-873766838a,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/10/2021_Episode25.mp3,,Master/2021/10/2021-10-28__S2021E029__fresh-perspectives.mp3,Reported episode number differs from date-order sequence,
2021,30,2021-10-28,rss,26,Being a Tool for Halloween,rss-only,ep-026-e740f84b75,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/10/2021_Episode26.mp3,,Master/2021/10/2021-10-28__S2021E030__being-a-tool-for-halloween.mp3,Reported episode number differs from date-order sequence,
2021,31,2021-11-01,file-modified-year+filename+year-folder,,,local-only,,local,2021/2021-11-01 21-56-42.mp3,2021/2021-11-01 21-56-42.mp3,Master/2021/11/2021-11-01__S2021E031__episode.mp3,Title missing from embedded metadata,
2021,32,2021-11-08,file-modified-year+filename+year-folder,,,confirmed,,local,2021/2021-11-08 21-34-14-converted.mp3,2021/2021-11-08 21-34-14-converted.mp3,Master/2021/11/2021-11-08__S2021E032__episode.mp3,Title missing from embedded metadata,
2021,33,2021-11-20,rss,27,Go Fund Thee,rss-only,ep-027-326fe7ac8e,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/11/2021_Episode27.mp3,,Master/2021/11/2021-11-20__S2021E033__go-fund-thee.mp3,Reported episode number differs from date-order sequence,
2021,34,2021-12-08,rss,28,Mississippi Don’t Push,rss-only,ep-028-09bf1b1852,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/12/2021_Episode28-01-Start.mp3,,Master/2021/12/2021-12-08__S2021E034__mississippi-don-t-push.mp3,Reported episode number differs from date-order sequence,
2021,35,2021-12-08,rss,29,Good News of Narrow Focus,confirmed,ep-029-fb2becc8a8,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/12/2021_Episode29-01-Start.mp3,2021/2021-12-06 21-29-21-converted.mp3,Master/2021/12/2021-12-08__S2021E035__good-news-of-narrow-focus.mp3,Reported episode number differs from date-order sequence,
2021,36,2021-12-20,rss,30,False Teachers and Freeloaders,confirmed,ep-030-2c550e4621,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/12/2021_Episode30-01-Start.mp3,2021/2021_Episode30.mp3,Master/2021/12/2021-12-20__S2021E036__false-teachers-and-freeloaders.mp3,Reported episode number differs from date-order sequence,
2021,37,2021-12-27,rss,31,Whispering Diesel,confirmed,ep-031-97572b2871,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2021/12/2021_Episode31.mp3,2021/20211220_Episode31.mp3,Master/2021/12/2021-12-27__S2021E037__whispering-diesel.mp3,Reported episode number differs from date-order sequence,
2022,1,2022-01-04,rss,1,"Read, Protect, and Complain About Your Husband",confirmed,ep-001-9323a1ada2,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/01/2022_Episode01.mp3,2022/2022_Episode01.mp3,Master/2022/01/2022-01-04__S2022E001__read-protect-and-complain-about-your-husband.mp3,,
2022,2,2022-02-07,rss,2,"Don’t Spit On Folk, Among Other Wisdom",rss-only,ep-002-f33dbb81fb,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/02/2022_Episode02.mp3,,Master/2022/02/2022-02-07__S2022E002__don-t-spit-on-folk-among-other-wisdom.mp3,,
2022,3,2022-02-07,rss,3,Just Do It,rss-only,ep-003-87be897d60,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/02/2022_Episode03.mp3,,Master/2022/02/2022-02-07__S2022E003__just-do-it.mp3,,
2022,4,2022-03-03,rss,4,House Church Trouble in Olympic China,confirmed,ep-004-520b10a65f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/03/2022_Episode04.mp3,2022/2022_Episode04.mp3,Master/2022/03/2022-03-03__S2022E004__house-church-trouble-in-olympic-china.mp3,,
2022,5,2022-03-15,rss,5,12 to 13 Mistakes From Wildin,confirmed,ep-005-ba147a8b5d,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/03/2022_Episode05.mp3,2022/2022_Episode05.mp3,Master/2022/03/2022-03-15__S2022E005__12-to-13-mistakes-from-wildin.mp3,,
2022,6,2022-03-28,rss,6,Things We Don’t Want to Talk About,confirmed,ep-006-b418668d5b,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/03/2022_Episode06-1.mp3,2022/2022_Episode06.mp3,Master/2022/03/2022-03-28__S2022E006__things-we-don-t-want-to-talk-about.mp3,,
2022,7,2022-04-04,rss,7,14 to 25 Mistakes From Wildin’,confirmed,ep-007-6958a2d9cc,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/04/2022_Episode07.mp3,2022/2022_Episode07.mp3,Master/2022/04/2022-04-04__S2022E007__14-to-25-mistakes-from-wildin.mp3,,
2022,8,2022-04-04,rss,8,"Acid, Stupidity and Russia",confirmed,ep-008-0668d205b8,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/04/2022_Episode08.mp3,2022/2022_Episode08.mp3,Master/2022/04/2022-04-04__S2022E008__acid-stupidity-and-russia.mp3,,
2022,9,2022-04-06,rss,9,Jesus and the Metaverse,confirmed,ep-009-d11e6707cb,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/04/2022_Episode09_468.mp3,2022/2022_Episode09_468.mp3,Master/2022/04/2022-04-06__S2022E009__jesus-and-the-metaverse.mp3,,
2022,10,2022-04-26,rss,10,Getting Kids to Stick With Jesus,confirmed,ep-010-cf9f135ea8,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/04/2022_Episode10_469.mp3,2022/2022_Episode10_469.mp3,Master/2022/04/2022-04-26__S2022E010__getting-kids-to-stick-with-jesus.mp3,,
2022,11,2022-05-16,rss,11,Buying International Locusts,confirmed,ep-011-c2cb878d4b,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/05/2022_Episode11_470-01-Start.mp3,2022/2022_Episode11_470 - 01 Start.mp3,Master/2022/05/2022-05-16__S2022E011__buying-international-locusts.mp3,,
2022,12,2022-05-25,rss,12,Put Your Name On It,confirmed,ep-012-871b36c8f7,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/05/2022_Episode12_471-01-Start.mp3,2022/2022_Episode12_471 - 01 Start.mp3,Master/2022/05/2022-05-25__S2022E012__put-your-name-on-it.mp3,,
2022,13,2022-05-25,rss,13,Cults May Be Wonderful,confirmed,ep-013-40bb7e1d1a,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/05/2022_Episode13_472-01-Start.mp3,2022/2022_Episode13_472 - 01 Start.mp3,Master/2022/05/2022-05-25__S2022E013__cults-may-be-wonderful.mp3,,
2022,14,2022-06-07,rss,14,We Ate The Locusts,rss-only,ep-014-a17fa9836a,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/06/2022_Episode14_473-01-Start.mp3,,Master/2022/06/2022-06-07__S2022E014__we-ate-the-locusts.mp3,,
2022,15,2022-06-30,rss,15,Turned Over Not Over,rss-only,ep-015-dd47af5278,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/06/2022_Episode15_474-01-Start.mp3,,Master/2022/06/2022-06-30__S2022E015__turned-over-not-over.mp3,,
2022,16,2022-08-01,rss,16,The Next Reformation,confirmed,ep-016-00b40c97f5,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/07/2022_Episode16_475-01-Start.mp3,2022/2022_Episode16_475 - 01 Start.mp3,Master/2022/08/2022-08-01__S2022E016__the-next-reformation.mp3,,
2022,17,2022-08-04,rss,17,Two Claps and a Ric Flair,confirmed,ep-017-703b260a59,local-recovery,2022/2022_Episode17_476 - 01 Start.mp3,2022/2022_Episode17_476 - 01 Start.mp3,Master/2022/08/2022-08-04__S2022E017__two-claps-and-a-ric-flair.mp3,,
2022,18,2022-08-15,rss,18,Changing Teams,confirmed,ep-018-70018d4bee,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2022/08/2022-Episode-18.mp3,2022/2022_Episode18_477 - 01 Start.mp3,Master/2022/08/2022-08-15__S2022E018__changing-teams.mp3,,
2022,19,2022-08-22,rss,19,Sometimes We Read Stuff,confirmed,ep-019-ee541eb772,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/08/2022_Episode19_478-01-Start.mp3,2022/2022_Episode19_478 - 01 Start.mp3,Master/2022/08/2022-08-22__S2022E019__sometimes-we-read-stuff.mp3,,
2022,20,2022-08-29,rss,20,"Do Something With Your Life, Gordon",confirmed,ep-020-8e23ff96f3,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/08/2022_Episode20_479-01-Start.mp3,,Master/2022/08/2022-08-29__S2022E020__do-something-with-your-life-gordon.mp3,,
2022,21,2022-09-06,rss,21,The Details Are Super Important,confirmed,ep-021-e4a57c3336,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/09/2022_Episode21_480-01-Start.mp3,,Master/2022/09/2022-09-06__S2022E021__the-details-are-super-important.mp3,,
2022,22,2022-09-18,rss,22,"Finding Sin, Missing God",confirmed,ep-022-c4ac1251cc,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/09/2022_Episode22_481-01-Start.mp3,2022/2022Episode22.mp3,Master/2022/09/2022-09-18__S2022E022__finding-sin-missing-god.mp3,,
2022,23,2022-10-03,rss,23,CS Lewis Has Fallen,rss-only,ep-023-8f3620e4f2,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/10/2022_Episode23_482-01-Start.mp3,,Master/2022/10/2022-10-03__S2022E023__cs-lewis-has-fallen.mp3,,
2022,24,2022-10-03,rss,24,"Shofar, Shogood",rss-only,ep-024-1e306a789f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/10/2022_Episode24_483-01-Start.mp3,,Master/2022/10/2022-10-03__S2022E024__shofar-shogood.mp3,,
2022,25,2022-10-05,rss,25,John Paul Burtch,rss-only,ep-025-25fbab51ce,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/10/2022_Episode25_484-01-Start.mp3,,Master/2022/10/2022-10-05__S2022E025__john-paul-burtch.mp3,,
2022,26,2022-10-11,rss,26,Solving All Your Money Problems,confirmed,ep-026-ad0dfe4309,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/10/2022_Episode26_485-01-Start.mp3,2022/2022Episode26.mp3,Master/2022/10/2022-10-11__S2022E026__solving-all-your-money-problems.mp3,,
2022,27,2022-10-25,rss,27,Youth Initiative,confirmed,ep-027-d45886d289,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/10/2022_Episode27_486-01-Start.mp3,,Master/2022/10/2022-10-25__S2022E027__youth-initiative.mp3,,
2022,28,2022-11-17,rss,28,Turning Around,confirmed,ep-028-865a58cc0c,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/11/2022_Episode28_487-01-Start2.mp3,,Master/2022/11/2022-11-17__S2022E028__turning-around.mp3,,
2022,29,2022-11-17,rss,29,Jesus Cheats,confirmed,ep-029-1d71acc8aa,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2022/11/2022_Episode29_488-01-Start.mp3,2022/2022_Episode29_488 - 01 Start.mp3,Master/2022/11/2022-11-17__S2022E029__jesus-cheats.mp3,,
2022,30,2022-12-05,rss,30,Ahhh Hell,confirmed,ep-030-63cdcb257e,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2022/12/2022_Episode30_489-01-Start.mp3,,Master/2022/12/2022-12-05__S2022E030__ahhh-hell.mp3,,
2022,31,2022-12-08,rss,31,The Idol Tannenbaums,confirmed,ep-031-689734d6e1,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/01/2022_Episode31_490-01-Start.mp3,2022/20221205_Episode31.mp3,Master/2022/12/2022-12-08__S2022E031__the-idol-tannenbaums.mp3,,
2022,32,2022-12-26,file-modified-year+filename+year-folder,33,,local-only,,local,2022/20221226_Episode33.mp3,2022/20221226_Episode33.mp3,Master/2022/12/2022-12-26__S2022E032__episode.mp3,Title missing from embedded metadata | Reported episode number differs from date-order sequence,
2022,33,,unresolved,14,2022 Episode 14,local-only,,local,2022/2022_Episode14_473 - 01 Start.mp3,2022/2022_Episode14_473 - 01 Start.mp3,Master/2022/00-unknown-date/2022-00-00__S2022E033__2022-episode-14.mp3,Reported episode number differs from date-order sequence,Exact episode date unresolved
2022,34,,unresolved,32,,local-only,,local,2022/2022_Episode32_Raw.mp3,2022/2022_Episode32_Raw.mp3,Master/2022/00-unknown-date/2022-00-00__S2022E034__episode.mp3,Title missing from embedded metadata | Reported episode number differs from date-order sequence,Exact episode date unresolved
2023,1,2023-01-04,rss,32,Steadfast,rss-only,ep-032-6a39888b33,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/01/2022_Episode32_491-01-Start.mp3,,Master/2023/01/2023-01-04__S2023E001__steadfast.mp3,Reported episode number differs from date-order sequence,
2023,2,2023-01-04,rss,33,Vest is Best,rss-only,ep-033-3933fae042,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/01/2022_Episode33_492-01-Start.mp3,,Master/2023/01/2023-01-04__S2023E002__vest-is-best.mp3,Reported episode number differs from date-order sequence,
2023,3,2023-01-12,rss,1,Sing What You Want,confirmed,ep-001-a5a28108d4,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/01/2023_Episode01-01-Start.mp3,2023/2023_Episode01 - 01 Start.mp3,Master/2023/01/2023-01-12__S2023E003__sing-what-you-want.mp3,Reported episode number differs from date-order sequence,
2023,4,2023-01-23,file-modified-year+filename+year-folder,2,,local-only,,local,2023/20230123_E02.mp3,2023/20230123_E02.mp3,Master/2023/01/2023-01-23__S2023E004__episode.mp3,Title missing from embedded metadata | Reported episode number differs from date-order sequence,
2023,5,2023-01-25,rss,2,Is It Enough?,rss-only,ep-002-da06aed69a,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/01/2023_Episode02-01-Start.mp3,,Master/2023/01/2023-01-25__S2023E005__is-it-enough.mp3,Reported episode number differs from date-order sequence,
2023,6,2023-02-01,rss,3,Thee Uncommon,confirmed,ep-003-96c34a5772,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/01/2023_Episode05_ep495-01-Start.mp3,2023/2023_Episode03_ep495 - 01 Start.mp3,Master/2023/02/2023-02-01__S2023E006__thee-uncommon.mp3,Reported episode number differs from date-order sequence,
2023,7,2023-02-10,rss,4,QuickTrip Johnson,confirmed,ep-004-a1085a8127,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/02/2023_Episode04_ep496-01-Start.mp3,2023/2023_Episode04_ep496 - 01 Start.mp3,Master/2023/02/2023-02-10__S2023E007__quicktrip-johnson.mp3,Reported episode number differs from date-order sequence,
2023,8,2023-03-06,rss,5,Little Things,confirmed,ep-005-8d27497979,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/03/2023_Episode05_ep497-01-Start.mp3,2023/20230227_E05.mp3,Master/2023/03/2023-03-06__S2023E008__little-things.mp3,Reported episode number differs from date-order sequence,
2023,9,2023-03-27,file-modified-year+filename+year-folder,6,,local-only,,local,2023/20230327_E06.mp3,2023/20230327_E06.mp3,Master/2023/03/2023-03-27__S2023E009__episode.mp3,Title missing from embedded metadata | Reported episode number differs from date-order sequence,
2023,10,2023-03-29,rss,6,Show Me The Toes,rss-only,ep-006-269c47e8e4,local-recovery,2023/20230327_E06.mp3,2023/20230327_E06.mp3,Master/2023/03/2023-03-29__S2023E010__show-me-the-toes.mp3,Reported episode number differs from date-order sequence,
2023,11,2023-04-06,rss,7,Charlatan Kings,confirmed,ep-007-f40f3c758b,local-recovery,2023/2023_Episode07_ep499 - 01 Start.mp3,2023/2023_Episode07_ep499 - 01 Start.mp3,Master/2023/04/2023-04-06__S2023E011__charlatan-kings.mp3,Reported episode number differs from date-order sequence,
2023,12,2023-04-28,rss,8,500-ish,rss-only,ep-008-998bae9fb4,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/04/2023_Episode08_ep500-01-Start.mp3,,Master/2023/04/2023-04-28__S2023E012__500-ish.mp3,Reported episode number differs from date-order sequence,
2023,13,2023-05-11,rss,9,$20 and a Dilly Bar,confirmed,ep-009-d565002b68,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/05/2023_Episode09_ep501-01-Start.mp3,2023/LFTP_2023_Episode9_v3 - 10.mp3,Master/2023/05/2023-05-11__S2023E013__20-and-a-dilly-bar.mp3,Reported episode number differs from date-order sequence,
2023,14,2023-05-19,rss,10,Regrets,rss-only,ep-010-d064f40b4d,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/05/2023_Episode10_ep502-01-Start.mp3,,Master/2023/05/2023-05-19__S2023E014__regrets.mp3,Reported episode number differs from date-order sequence,
2023,15,2023-05-31,rss,11,Nothing More Than Feelings,rss-only,ep-011-0ed1ab6b61,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/05/2023_Episode11_ep503-01-Start.mp3,,Master/2023/05/2023-05-31__S2023E015__nothing-more-than-feelings.mp3,Reported episode number differs from date-order sequence,
2023,16,2023-06-13,rss,12,The Tennessee Birdwalk,rss-only,ep-012-9b603b275f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/06/2023_Episode12_ep504-01-Start.mp3,,Master/2023/06/2023-06-13__S2023E016__the-tennessee-birdwalk.mp3,Reported episode number differs from date-order sequence,
2023,17,2023-06-21,rss,13,The Legacy List,rss-only,ep-013-9ffe7781cb,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/06/2023_Episode13_ep505-01-Start.mp3,,Master/2023/06/2023-06-21__S2023E017__the-legacy-list.mp3,Reported episode number differs from date-order sequence,
2023,18,2023-07-06,rss,14,Cut and Colby-Jacked,rss-only,ep-014-d3ac6d46a0,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/07/2023_Episode14_ep506-01-Start.mp3,,Master/2023/07/2023-07-06__S2023E018__cut-and-colby-jacked.mp3,Reported episode number differs from date-order sequence,
2023,19,2023-07-14,rss,15,All Five Sentences,rss-only,ep-015-959aef9462,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/07/2023_Episode15_ep507-01-Start.mp3,,Master/2023/07/2023-07-14__S2023E019__all-five-sentences.mp3,Reported episode number differs from date-order sequence,
2023,20,2023-07-26,rss,16,When Evil Strikes,rss-only,ep-016-f12334feef,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/07/2023_Episode16_ep508-01-Start.mp3,,Master/2023/07/2023-07-26__S2023E020__when-evil-strikes.mp3,Reported episode number differs from date-order sequence,
2023,21,2023-08-07,rss,17,A Bit Cavalier,rss-only,ep-017-4da0d85c53,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/08/2023_Episode17_ep509-01-Start.mp3,,Master/2023/08/2023-08-07__S2023E021__a-bit-cavalier.mp3,Reported episode number differs from date-order sequence,
2023,22,2023-08-24,rss,18,"Saul, Naturally",rss-only,ep-018-9720a9ea62,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/08/2023_Episode18_ep510.mp3,,Master/2023/08/2023-08-24__S2023E022__saul-naturally.mp3,Reported episode number differs from date-order sequence,
2023,23,2023-09-02,rss,19,Because of Fussy and Fuzzy,rss-only,ep-019-77383b667c,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/08/2023_Episode19_ep511.mp3,,Master/2023/09/2023-09-02__S2023E023__because-of-fussy-and-fuzzy.mp3,Reported episode number differs from date-order sequence,
2023,24,2023-09-13,rss,20,One and Three,rss-only,ep-020-59dd7f6d67,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/09/2023_Episode20_ep512-01-Start.mp3,,Master/2023/09/2023-09-13__S2023E024__one-and-three.mp3,Reported episode number differs from date-order sequence,
2023,25,2023-09-20,rss,21,What’s in a Name,confirmed,ep-021-35718f94b0,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/09/LFTP_2023_Episode21_v2%20-%2006.mp3,2023/LFTP_2023_Episode21_v1 - 06.mp3,Master/2023/09/2023-09-20__S2023E025__what-s-in-a-name.mp3,Reported episode number differs from date-order sequence,
2023,26,2023-09-26,rss,22,The Caduce,rss-only,ep-022-5c3012d29b,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/09/2023_Episode22_ep514-01-Start.mp3,,Master/2023/09/2023-09-26__S2023E026__the-caduce.mp3,Reported episode number differs from date-order sequence,
2023,27,2023-10-18,rss,23,Raisin Cakes,confirmed,ep-023-3ff77f5045,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/10/2023_Episode23_ep515-01-Start.mp3,2023/2023_Episode23_ep515/2023_Episode23_ep515 - 01 Start.mp3,Master/2023/10/2023-10-18__S2023E027__raisin-cakes.mp3,Reported episode number differs from date-order sequence,
2023,28,2023-10-31,rss,24,A Gray Area,confirmed,ep-024-7a7648d733,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/10/2023_Episode24_ep516-01-Start.mp3,2023/S2023 E24.mp3,Master/2023/10/2023-10-31__S2023E028__a-gray-area.mp3,Reported episode number differs from date-order sequence,
2023,29,2023-11-08,rss,25,Guy Man Dude,confirmed,ep-025-334d8aefe8,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/11/2023_Episode25_ep517%20-%2001%20Start.mp3,2023/2023_Episode25_ep517/2023_Episode25_ep517 - 01 Start.mp3,Master/2023/11/2023-11-08__S2023E029__guy-man-dude.mp3,Reported episode number differs from date-order sequence,
2023,30,2023-11-17,rss,26,"She Knows, Right?",confirmed,ep-026-8ca3971a18,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/11/2023_Episode26_ep518%20-%2001%20Start.mp3,2023/2023_Episode26_ep518/2023_Episode26_ep518 - 01 Start.mp3,Master/2023/11/2023-11-17__S2023E030__she-knows-right.mp3,Reported episode number differs from date-order sequence,
2023,31,2023-11-29,rss,27,Empty Smith,confirmed,ep-027-6376f4081e,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/11/2023_Episode27_ep519_v2%20-%2001%20Start.mp3,2023/LFTP_2023_Episode27_v2 - 03.mp3,Master/2023/11/2023-11-29__S2023E031__empty-smith.mp3,Reported episode number differs from date-order sequence,
2023,32,2023-12-08,rss,28,Saying Flesh,confirmed,ep-028-d12593cf02,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/12/2023_Episode28_ep520%20-%2001%20Start.mp3,,Master/2023/12/2023-12-08__S2023E032__saying-flesh.mp3,Reported episode number differs from date-order sequence,
2023,33,2023-12-18,rss,29,Beyond Despacito,confirmed,ep-029-e78ba61e8c,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/12/2023_Episode29_ep521%20-%2001%20Start.mp3,,Master/2023/12/2023-12-18__S2023E033__beyond-despacito.mp3,Reported episode number differs from date-order sequence,
2023,34,,unresolved,27,,local-only,,local,2023/LFTP_2023_Episode27_v1 - 01 Start.mp3,2023/LFTP_2023_Episode27_v1 - 01 Start.mp3,Master/2023/00-unknown-date/2023-00-00__S2023E034__episode.mp3,Embedded title appears to be a repeated/default tag; title unresolved | Reported episode number differs from date-order sequence,Exact episode date unresolved
2023,35,,unresolved,30,,local-only,,local,2023/LFTP_2023_Episode30_v1 - 08.mp3,2023/LFTP_2023_Episode30_v1 - 08.mp3,Master/2023/00-unknown-date/2023-00-00__S2023E035__episode.mp3,Embedded title appears to be a repeated/default tag; title unresolved | Reported episode number differs from date-order sequence,Exact episode date unresolved
2024,1,2024-01-03,rss,30,Pastor Rico Suave,rss-only,ep-030-9db3882c8e,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2023/12/2023_Episode30_ep522%20-%2001%20Start.mp3,,Master/2024/01/2024-01-03__S2024E001__pastor-rico-suave.mp3,Reported episode number differs from date-order sequence,
2024,2,2024-01-16,rss,1,A Confession,rss-only,ep-001-452c2f0173,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/01/2024_Episode01.mp3,,Master/2024/01/2024-01-16__S2024E002__a-confession.mp3,Reported episode number differs from date-order sequence,
2024,3,2024-01-29,file-modified-year+filename+year-folder,1,,local-only,,local,2024/20240129_E01.mp3,2024/20240129_E01.mp3,Master/2024/01/2024-01-29__S2024E003__episode.mp3,Title missing from embedded metadata | Reported episode number differs from date-order sequence,
