platform,media_id,title,publication_date,duration_seconds,url,candidate_disposition,matched_master_id,matched_master_date,match_score
youtube,LF5ELmflHQs,Whispering Diesel,,3901,https://www.youtube.com/watch?v=LF5ELmflHQs,likely-existing-episode-or-supporting-source,ep-031-97572b2871,2021-12-27,1.0
youtube,aEWYHWxtds8,Who Needs The Church Anyway.mp4,,730,https://www.youtube.com/watch?v=aEWYHWxtds8,supporting-clip-needs-episode-link,,,0.512
youtube,3Bht_zSrfus,Why Don't We Obey Jesus?,,436,https://www.youtube.com/watch?v=3Bht_zSrfus,supporting-clip-needs-episode-link,,,0.558
youtube,9vg6E6s_Kxg,Why Ladies Cheat,,3111,https://www.youtube.com/watch?v=9vg6E6s_Kxg,likely-existing-episode-or-supporting-source,ep-031-8a84c185fb,2017-11-22,1.0
youtube,J9mlE6-WO_w,Why Not The Second Heaven,,5715,https://www.youtube.com/watch?v=J9mlE6-WO_w,likely-existing-episode-or-supporting-source,ep-026-ba10625f7b,2024-09-17,1.0
youtube,2eXe5_-LhoY,Why Not The Second Heaven,,5560,https://www.youtube.com/watch?v=2eXe5_-LhoY,likely-existing-episode-or-supporting-source,ep-026-ba10625f7b,2024-09-17,1.0
youtube,k3keTqMQiRA,Wings of Refuge,,4815,https://www.youtube.com/watch?v=k3keTqMQiRA,likely-existing-episode-or-supporting-source,ep-032-693a932c90,2017-11-29,1.0
youtube,quWJg_JXmPE,Wisdom and Wonder,,5230,https://www.youtube.com/watch?v=quWJg_JXmPE,likely-existing-episode-or-supporting-source,ep-029-3a2e4da18a,2024-10-22,1.0
youtube,2n9DHcHhPi8,With Christ in the Voting Booth - David Shedlock,,231,https://www.youtube.com/watch?v=2n9DHcHhPi8,supporting-clip-needs-episode-link,,,0.494
youtube,W45hcxt0I5c,With You - Tim Cooper and Friends,,188,https://www.youtube.com/watch?v=W45hcxt0I5c,supporting-clip-needs-episode-link,,,0.516
youtube,QgSIucDj4pg,Woman accidendly sends nude selfie to dad,,285,https://www.youtube.com/watch?v=QgSIucDj4pg,supporting-clip-needs-episode-link,,,0.412
youtube,OVZ7FY8lzhQ,Woman's desperate attempt to fake college degree,,210,https://www.youtube.com/watch?v=OVZ7FY8lzhQ,supporting-clip-needs-episode-link,,,0.37
youtube,mzg5OVe9gZM,Work or Toke - Question 1,,42,https://www.youtube.com/watch?v=mzg5OVe9gZM,supporting-clip-needs-episode-link,,,0.462
youtube,FQHRCqkgkAk,"Worries, Community and Following Jesus",,73,https://www.youtube.com/watch?v=FQHRCqkgkAk,supporting-clip-needs-episode-link,,,0.571
youtube,koXiFuuORW0,Worshipping the Wrong Thing,,48,https://www.youtube.com/watch?v=koXiFuuORW0,supporting-clip-needs-episode-link,,,0.5
youtube,jmBrlKG-vu4,"Would Jesus Use the ""N"" Word?",,266,https://www.youtube.com/watch?v=jmBrlKG-vu4,supporting-clip-needs-episode-link,,,0.51
youtube,V3UA6MyJ0RQ,Would the average Christian celebrate Easter at home?,,466,https://www.youtube.com/watch?v=V3UA6MyJ0RQ,supporting-clip-needs-episode-link,,,0.535
youtube,_JTpMxJpPY4,You Can Buy Me Phalanges,,4994,https://www.youtube.com/watch?v=_JTpMxJpPY4,likely-existing-episode-or-supporting-source,ep-018-fed9a90cae,2024-07-02,1.0
youtube,CEMwQZtu4Og,You Can Buy Me Phalanges,,4950,https://www.youtube.com/watch?v=CEMwQZtu4Og,likely-existing-episode-or-supporting-source,ep-018-fed9a90cae,2024-07-02,1.0
youtube,iyN2utQpNTc,You won't believe what this man's daughter named a chicken!,,50,https://www.youtube.com/watch?v=iyN2utQpNTc,supporting-clip-needs-episode-link,,,0.413
youtube,7tqmces8XXs,You've Got a Nice Rear Dog End,,49,https://www.youtube.com/watch?v=7tqmces8XXs,supporting-clip-needs-episode-link,,,0.464
youtube,RpyYmeTJlds,Youth Initiative,,5881,https://www.youtube.com/watch?v=RpyYmeTJlds,likely-existing-episode-or-supporting-source,ep-027-d45886d289,2022-10-25,1.0
youtube,4xImwUDBcqI,hypokritēs,,5280,https://www.youtube.com/watch?v=4xImwUDBcqI,likely-existing-episode-or-supporting-source,ep-012-4e5330328f,2026-05-05,1.0
youtube,xhpowT-hmmU,5/21/2011 Judgment Day?  Follow Up Discussion,2011-05-21,2034,https://www.youtube.com/watch?v=xhpowT-hmmU,possible-missing-full-show,,,0.351
youtube,A_K_ejrKBns,5/21/2011 Judgment Day?  Interview with Steve Brooks,2011-05-21,2008,https://www.youtube.com/watch?v=A_K_ejrKBns,possible-missing-full-show,,,0.513
youtube,zVKMzqk7cDQ,Secular v. Solomon - 01/14/2013,2013-01-14,760,https://www.youtube.com/watch?v=zVKMzqk7cDQ,likely-existing-episode-or-supporting-source,,2013-01-14,1.0
youtube,vz00INEww-s,Dueteronomy Dan - 1/28/2013,2013-01-28,532,https://www.youtube.com/watch?v=vz00INEww-s,likely-existing-episode-or-supporting-source,,2013-01-28,1.0
youtube,RPjvGzVxfmU,Secular vs. Solomon - 4/1/2013,2013-04-01,1158,https://www.youtube.com/watch?v=RPjvGzVxfmU,likely-existing-episode-or-supporting-source,live-from-the-path-04-01-2013-1ef433d7e9,2013-04-02,1.0
youtube,vZssQgFl_TY,It's The End of the World As We Know It - 7/9/2013,2013-07-09,591,https://www.youtube.com/watch?v=vZssQgFl_TY,likely-existing-episode-or-supporting-source,july-8-2013-podcast-b780bca41a,2013-07-09,1.0
youtube,D0aziy7QVGI,"Live From The Path - February 10, 2014",2014-02-10,5715,https://www.youtube.com/watch?v=D0aziy7QVGI,likely-existing-episode-or-supporting-source,february-10-2014-podcast-8183b25a26,2014-02-16,1.0
youtube,D_-Z1DYHAhY,20141201 83,2014-12-01,4627,https://www.youtube.com/watch?v=D_-Z1DYHAhY,likely-existing-episode-or-supporting-source,,2014-12-01,1.0
youtube,PAAeTUmgu6M,"Live From The Path - December 15, 2014",2014-12-15,5303,https://www.youtube.com/watch?v=PAAeTUmgu6M,likely-existing-episode-or-supporting-source,,2014-12-15,1.0
youtube,EngUyX-fe2U,"Secular vs. Solomon - January 19, 2015",2015-01-19,855,https://www.youtube.com/watch?v=EngUyX-fe2U,likely-existing-episode-or-supporting-source,january-12-2015-podcast-4376d82a3e,2015-01-19,1.0
youtube,wv9FFxqhW60,"Live From The Path - March 2, 2015",2015-03-02,4331,https://www.youtube.com/watch?v=wv9FFxqhW60,likely-existing-episode-or-supporting-source,,2015-03-02,1.0
youtube,5NUZgGVopoc,"Live From The Path - June 15, 2015",2015-06-15,6014,https://www.youtube.com/watch?v=5NUZgGVopoc,likely-existing-episode-or-supporting-source,june-15-2015-podcast-63b16d767a,2015-06-19,1.0
youtube,xhCuHvl5-aI,"June 22, 2015 - Foreverlin",2015-06-22,4871,https://www.youtube.com/watch?v=xhCuHvl5-aI,likely-existing-episode-or-supporting-source,june-22-2015-podcast-8cb941897f,2015-06-24,1.0
youtube,QtPw3DjWSho,Live From The Path - 7/27/2015,2015-07-27,5042,https://www.youtube.com/watch?v=QtPw3DjWSho,likely-existing-episode-or-supporting-source,,2015-07-27,1.0
youtube,72qvi5VIBU4,"Live From The Path - October 19, 2015",2015-10-19,4933,https://www.youtube.com/watch?v=72qvi5VIBU4,likely-existing-episode-or-supporting-source,october-19-2015-podcast-14c6cb7bca,2015-10-20,1.0
youtube,hGRflA5BuHk,"Live From The Path - December 7, 2015",2015-12-07,3408,https://www.youtube.com/watch?v=hGRflA5BuHk,likely-existing-episode-or-supporting-source,december-7-2015-podcast-d3e8ab5866,2015-12-08,1.0
youtube,GVrmO7CDOa0,Live From The Path: 2016 E13 | 04/11/2016,2016-04-11,3921,https://www.youtube.com/watch?v=GVrmO7CDOa0,likely-existing-episode-or-supporting-source,,2016-04-11,1.0
youtube,odowjZIZ4g4,Live From The Path: 2016 E20 | 06/06/2016,2016-06-06,5357,https://www.youtube.com/watch?v=odowjZIZ4g4,likely-existing-episode-or-supporting-source,2016-episode-20-da81d522f6,2016-06-07,1.0
youtube,KxJufkUhxnI,Live From The Path: 2016 E29 | 08/15/2016,2016-08-15,5119,https://www.youtube.com/watch?v=KxJufkUhxnI,likely-existing-episode-or-supporting-source,2016-episode-29-6cbc27897e,2016-08-18,1.0
youtube,H6Ni4w0C7G0,Live From The Path: 2017 E1 | 01/02/2017,2017-01-02,3175,https://www.youtube.com/watch?v=H6Ni4w0C7G0,likely-existing-episode-or-supporting-source,ep-001-e8e472284f,2017-01-03,1.0
youtube,ft_E3qnrr7Q,Live From The Path: 2017 E5 | 02/20/2017,2017-02-20,3694,https://www.youtube.com/watch?v=ft_E3qnrr7Q,likely-existing-episode-or-supporting-source,2017-episode-5-8479e8aef1,2017-02-21,1.0
youtube,Cv8I3N8FBJ4,Live From The Path: 2017 E6 | 02/27/2017,2017-02-27,4231,https://www.youtube.com/watch?v=Cv8I3N8FBJ4,likely-existing-episode-or-supporting-source,2017-episode-6-2955ffa381,2017-02-28,1.0
youtube,60IkPm1vs9I,Live From The Path: 2017 E7 | 03/06/2017,2017-03-06,6563,https://www.youtube.com/watch?v=60IkPm1vs9I,likely-existing-episode-or-supporting-source,2017-episode-7-233e6eebf5,2017-03-09,1.0
youtube,HKQD_Vr7vlA,Live From The Path: 2017 E8 | 03/13/2017,2017-03-13,5257,https://www.youtube.com/watch?v=HKQD_Vr7vlA,likely-existing-episode-or-supporting-source,ep-008-4ceb642f3e,2017-03-14,1.0
youtube,TkiE0E-6MOU,Live From The Path: 2017 E10 | 03/27/2017,2017-03-27,3534,https://www.youtube.com/watch?v=TkiE0E-6MOU,likely-existing-episode-or-supporting-source,2017-episode-10-fd85c724f2,2017-03-28,1.0
youtube,GlRunoLY2pQ,Live From The Path: 2017 E11 | 04/10/2017,2017-04-10,5185,https://www.youtube.com/watch?v=GlRunoLY2pQ,likely-existing-episode-or-supporting-source,2017-episode-11-fff401e20f,2017-04-11,1.0
youtube,pAxgLEsDt6E,Live From The Path: 2017 E12 | 04/17/2017,2017-04-17,4201,https://www.youtube.com/watch?v=pAxgLEsDt6E,likely-existing-episode-or-supporting-source,2017-episode-12-bbcfa855e9,2017-04-18,1.0
youtube,MG6VAfSgqNo,Live From The Path: 2017 E13 | 04/24/2017,2017-04-24,3541,https://www.youtube.com/watch?v=MG6VAfSgqNo,likely-existing-episode-or-supporting-source,2017-episode-13-3badc9ac32,2017-04-30,1.0
youtube,1geVc4nBTtU,Live From The Path: 2017 E14 | 05/01/2017,2017-05-01,3232,https://www.youtube.com/watch?v=1geVc4nBTtU,likely-existing-episode-or-supporting-source,2017-episode-13-3badc9ac32,2017-04-30,1.0
youtube,P_cF7Xn7-zk,Live From The Path: 2017 E15 | 05/08/2017,2017-05-08,4319,https://www.youtube.com/watch?v=P_cF7Xn7-zk,likely-existing-episode-or-supporting-source,2017-episode-15-62ed778169,2017-05-09,1.0
youtube,XzRvsBicJQY,Live From The Path: 2017 E16 | 05/15/2017,2017-05-15,5162,https://www.youtube.com/watch?v=XzRvsBicJQY,likely-existing-episode-or-supporting-source,ep-017-850ae14184,2017-05-16,1.0
youtube,G7_UoiJgyQA,Live From The Path: 2017 E17 | 05/22/2017,2017-05-22,3870,https://www.youtube.com/watch?v=G7_UoiJgyQA,likely-existing-episode-or-supporting-source,ep-017-850ae14184,2017-05-16,1.0
youtube,alRy7Q7TZMU,Live From The Path: 2017 E18 | 06/05/2017,2017-06-05,3390,https://www.youtube.com/watch?v=alRy7Q7TZMU,likely-existing-episode-or-supporting-source,ep-018-6dd8275e8e,2017-06-06,1.0
youtube,eOSmjt89GVA,Live From The Path: 2017 E19 | 06/12/2017,2017-06-12,3299,https://www.youtube.com/watch?v=eOSmjt89GVA,likely-existing-episode-or-supporting-source,ep-019-34901492af,2017-06-13,1.0
youtube,2KVaOrRu3mk,Live From The Path: 2017 E20 | 06/19/2017,2017-06-19,3098,https://www.youtube.com/watch?v=2KVaOrRu3mk,likely-existing-episode-or-supporting-source,ep-020-3033040430,2017-06-20,1.0
youtube,PqNW44cXLHw,Live From The Path: 2017 E21 | 07/10/2017,2017-07-10,3449,https://www.youtube.com/watch?v=PqNW44cXLHw,possible-missing-full-show,,,0.737
youtube,5NJVbJaNPhw,Live From The Path: 2017 E22 | 07/24/2017,2017-07-24,5026,https://www.youtube.com/watch?v=5NJVbJaNPhw,likely-existing-episode-or-supporting-source,ep-022-7eb1bcee42,2017-07-25,1.0
youtube,I21GtOCV34Q,Live From The Path: 2017 E23 | 07/31/2017,2017-07-31,5295,https://www.youtube.com/watch?v=I21GtOCV34Q,likely-existing-episode-or-supporting-source,ep-023-a73cd6f7a7,2017-08-21,1.0
youtube,dfigz0pZ-tM,Live From The Path: 2017 E24 | 08/15/2017,2017-08-15,6018,https://www.youtube.com/watch?v=dfigz0pZ-tM,likely-existing-episode-or-supporting-source,ep-024-ae948b33b4,2017-08-21,1.0
youtube,5TeNFd4Nx6o,Live From The Path: 2017 E25 | 08/28/2017,2017-08-28,4460,https://www.youtube.com/watch?v=5TeNFd4Nx6o,likely-existing-episode-or-supporting-source,ep-025-a41785722c,2017-09-06,1.0
youtube,F8eRQu8evUw,Live From The Path: 2017 E26 | 09/04/2017,2017-09-04,4782,https://www.youtube.com/watch?v=F8eRQu8evUw,likely-existing-episode-or-supporting-source,ep-026-134c99b825,2017-09-06,1.0
youtube,lnMOtOAr1p0,Secular v. Solomon - 9/04/2017,2017-09-04,1142,https://www.youtube.com/watch?v=lnMOtOAr1p0,likely-existing-episode-or-supporting-source,ep-025-a41785722c,2017-09-06,0.85
youtube,iRdWMuU7pLU,Live From The Path: 2017 E27 | 09/25/2017,2017-09-25,5248,https://www.youtube.com/watch?v=iRdWMuU7pLU,likely-existing-episode-or-supporting-source,ep-027-e2fdb2148f,2017-09-26,1.0
youtube,njBWGqMimbE,Live From The Path: 2017 E28 | 10/02/2017,2017-10-02,3969,https://www.youtube.com/watch?v=njBWGqMimbE,likely-existing-episode-or-supporting-source,ep-028-bffe3f407e,2017-10-22,1.0
youtube,5ZXnQBG9tx8,Live From The Path: 2017 E29 | 10/16/2017,2017-10-16,5050,https://www.youtube.com/watch?v=5ZXnQBG9tx8,likely-existing-episode-or-supporting-source,ep-029-4ef2c80abd,2017-10-22,1.0
youtube,NLRkMj6SOGE,Live From The Path: 2017 E30 | 10/23/2017,2017-10-23,6305,https://www.youtube.com/watch?v=NLRkMj6SOGE,likely-existing-episode-or-supporting-source,ep-028-bffe3f407e,2017-10-22,1.0
youtube,31OhuLKZj6E,Live From The Path: 2017 E31 | 11/06/2017,2017-11-06,3117,https://www.youtube.com/watch?v=31OhuLKZj6E,likely-existing-episode-or-supporting-source,ep-031-8a84c185fb,2017-11-22,1.0
youtube,Se78TA1-yU4,Live From The Path: 2017 E32 | 11/27/2017,2017-11-27,4826,https://www.youtube.com/watch?v=Se78TA1-yU4,likely-existing-episode-or-supporting-source,ep-032-693a932c90,2017-11-29,1.0
youtube,u2jDnVM4Cpg,Live From The Path: 2017 E33 | 11/27/2017,2017-11-27,4815,https://www.youtube.com/watch?v=u2jDnVM4Cpg,likely-existing-episode-or-supporting-source,ep-032-693a932c90,2017-11-29,0.85
youtube,hBOz-c70tJM,Live From The Path: 2018 E01 | 01/15/2018,2018-01-15,3565,https://www.youtube.com/watch?v=hBOz-c70tJM,likely-existing-episode-or-supporting-source,ep-001-e6395023a7,2018-01-17,1.0
youtube,kh5gAQtevS8,Live From The Path: 2018 E02 | 01/22/2018,2018-01-22,3762,https://www.youtube.com/watch?v=kh5gAQtevS8,likely-existing-episode-or-supporting-source,ep-002-cf2398c51e,2018-01-23,1.0
youtube,CbTEm6eRBVM,Live From The Path: 2018 E03 | 02/05/2018,2018-02-05,3762,https://www.youtube.com/watch?v=CbTEm6eRBVM,likely-existing-episode-or-supporting-source,ep-003-6d4c70d4fd,2018-02-06,1.0
youtube,8n4ZNZNEUMo,Live From The Path: 2018 E04 | 02/26/2018,2018-02-26,3531,https://www.youtube.com/watch?v=8n4ZNZNEUMo,likely-existing-episode-or-supporting-source,ep-004-3687f2b0b4,2018-02-27,1.0
youtube,lxmOuoomzyE,Live From The Path: 2018 E05 | 03/05/2018,2018-03-05,3151,https://www.youtube.com/watch?v=lxmOuoomzyE,likely-existing-episode-or-supporting-source,ep-005-3e4afe5e95,2018-03-06,1.0
youtube,mdMKXgeZf_E,Live From The Path: 2018 E06 | 03/12/2018,2018-03-12,4929,https://www.youtube.com/watch?v=mdMKXgeZf_E,likely-existing-episode-or-supporting-source,ep-006-d224c6b7a3,2018-03-13,1.0
youtube,CkPMcm6E96M,Non-Biblical Signs of the Apocalypse - 03/12/2018,2018-03-12,1125,https://www.youtube.com/watch?v=CkPMcm6E96M,likely-existing-episode-or-supporting-source,ep-006-d224c6b7a3,2018-03-13,1.0
youtube,LIgsKG8sRfE,Live From The Path: 2018 E07 | 4/9/2018,2018-04-09,4472,https://www.youtube.com/watch?v=LIgsKG8sRfE,likely-existing-episode-or-supporting-source,ep-007-e11cf603b7,2018-04-10,1.0
youtube,IqSYS_Gu078,Live From The Path: 2018 E08 | 4/16/2018,2018-04-16,2904,https://www.youtube.com/watch?v=IqSYS_Gu078,likely-existing-episode-or-supporting-source,ep-008-ca5f401aa4,2018-04-17,1.0
youtube,aVVBAWl6pYM,Live From The Path: 2018 E09 | 5/14/2018,2018-05-14,5458,https://www.youtube.com/watch?v=aVVBAWl6pYM,likely-existing-episode-or-supporting-source,ep-009-4028346113,2018-05-15,1.0
youtube,UrSIDWmZOBc,Live From The Path: 2018 E10 | 5/21/2018,2018-05-21,2910,https://www.youtube.com/watch?v=UrSIDWmZOBc,possible-missing-full-show,,,0.703
youtube,orTfZWMoPvY,Live From The Path: 2018 E11 | 08/06/2018,2018-08-06,4780,https://www.youtube.com/watch?v=orTfZWMoPvY,likely-existing-episode-or-supporting-source,ep-011-c53e9d5ed7,2018-08-07,1.0
youtube,WyQ9hi_9v48,Secular v. Solomon w/ Greg Hudson - 9/3/2018,2018-09-03,907,https://www.youtube.com/watch?v=WyQ9hi_9v48,likely-existing-episode-or-supporting-source,ep-013-3a62c3a003,2018-09-05,0.85
youtube,gZfl-Flicis,Secular vs. Solomon Aug 29 2022,2022-08-29,1575,https://www.youtube.com/watch?v=gZfl-Flicis,likely-existing-episode-or-supporting-source,ep-020-8e23ff96f3,2022-08-29,1.0
